0it [00:00, ?it/s]  0%|          | 0/9912422 [00:00<?, ?it/s]  0%|          | 16384/9912422 [00:00<01:43, 95996.90it/s]  0%|          | 49152/9912422 [00:00<01:25, 115952.18it/s]  1%|          | 98304/9912422 [00:00<01:08, 144234.47it/s]  2%|▏         | 212992/9912422 [00:00<00:50, 191419.32it/s]  4%|▍         | 434176/9912422 [00:01<00:36, 260040.06it/s]  9%|▉         | 876544/9912422 [00:01<00:25, 358495.39it/s] 18%|█▊        | 1753088/9912422 [00:01<00:16, 499987.08it/s] 36%|███▌      | 3522560/9912422 [00:01<00:09, 702145.03it/s] 56%|█████▋    | 5595136/9912422 [00:01<00:04, 982748.26it/s] 77%|███████▋  | 7602176/9912422 [00:01<00:01, 1364388.50it/s] 97%|█████████▋| 9576448/9912422 [00:01<00:00, 1868494.25it/s]9920512it [00:02, 4695842.36it/s]                             
0it [00:00, ?it/s]  0%|          | 0/28881 [00:00<?, ?it/s] 57%|█████▋    | 16384/28881 [00:00<00:00, 113377.71it/s]32768it [00:00, 66806.90it/s]                            
0it [00:00, ?it/s]  0%|          | 0/1648877 [00:00<?, ?it/s]  1%|          | 16384/1648877 [00:00<00:17, 94739.75it/s]  3%|▎         | 49152/1648877 [00:00<00:13, 115016.03it/s]  6%|▌         | 98304/1648877 [00:00<00:10, 143628.43it/s] 13%|█▎        | 212992/1648877 [00:00<00:07, 190720.75it/s] 26%|██▋       | 434176/1648877 [00:01<00:04, 259015.14it/s] 53%|█████▎    | 868352/1648877 [00:01<00:02, 357017.53it/s]1654784it [00:01, 1279927.11it/s]                           
0it [00:00, ?it/s]  0%|          | 0/4542 [00:00<?, ?it/s]8192it [00:00, 23628.63it/s]            Downloading http://yann.lecun.com/exdb/mnist/train-images-idx3-ubyte.gz to ./data_mnist/MNIST/raw/train-images-idx3-ubyte.gz
Extracting ./data_mnist/MNIST/raw/train-images-idx3-ubyte.gz to ./data_mnist/MNIST/raw
Downloading http://yann.lecun.com/exdb/mnist/train-labels-idx1-ubyte.gz to ./data_mnist/MNIST/raw/train-labels-idx1-ubyte.gz
Extracting ./data_mnist/MNIST/raw/train-labels-idx1-ubyte.gz to ./data_mnist/MNIST/raw
Downloading http://yann.lecun.com/exdb/mnist/t10k-images-idx3-ubyte.gz to ./data_mnist/MNIST/raw/t10k-images-idx3-ubyte.gz
Extracting ./data_mnist/MNIST/raw/t10k-images-idx3-ubyte.gz to ./data_mnist/MNIST/raw
Downloading http://yann.lecun.com/exdb/mnist/t10k-labels-idx1-ubyte.gz to ./data_mnist/MNIST/raw/t10k-labels-idx1-ubyte.gz
Extracting ./data_mnist/MNIST/raw/t10k-labels-idx1-ubyte.gz to ./data_mnist/MNIST/raw
Processing...
Done!
train_dataset =  48000
valid_dataset =  12000
test_dataset =  10000
training start ...

Epoch [1/50], Loss: 0.0047, val_loss: 0.0022, val_acc: 0.9373
Epoch [37/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9813
Epoch [38/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9808
Epoch [39/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9814
Epoch [40/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9819
Epoch [41/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9818
Epoch [42/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9812
Epoch [43/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9812
Epoch [44/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9817
Epoch [45/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9811
Epoch [46/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9807
Epoch [47/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9808
Epoch [48/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9821
Epoch [49/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9820
Epoch [50/50], Loss: 0.0002, val_loss: 0.0006, val_acc: 0.9828
test_accuracy: 98.24 %
learning time: 100.834 [sec]
